id,age,job,marital,education,default,balance,housing,loan,date,duration,campaign,pdays,previous,poutcome,deposit
309,40,technician,divorced,tertiary,no,0,0,0,17-Jun-21,522,1,-1,0,unknown,1
310,38,student,single,tertiary,no,3316,0,0,17-Jun-21,1345,3,-1,0,unknown,1
311,40,management,married,secondary,no,106,0,0,17-Jun-21,676,2,-1,0,unknown,1
312,39,blue-collar,married,primary,no,2303,1,0,17-Jun-21,775,3,-1,0,unknown,1
313,60,management,married,tertiary,no,3301,0,0,17-Jun-21,2621,3,-1,0,unknown,1
314,39,self-employed,single,tertiary,no,426,0,0,18-Jun-21,1029,1,-1,0,unknown,1
315,51,services,divorced,secondary,no,9,0,0,18-Jun-21,371,2,-1,0,unknown,1
316,27,admin.,married,secondary,no,-97,1,0,18-Jun-21,1528,2,-1,0,unknown,1
317,41,management,single,tertiary,no,11008,0,0,18-Jun-21,1540,1,-1,0,unknown,1
318,42,blue-collar,single,primary,no,4930,0,0,18-Jun-21,973,1,-1,0,unknown,1
319,41,entrepreneur,married,secondary,no,707,0,0,18-Jun-21,707,1,-1,0,unknown,1
320,33,technician,married,secondary,no,4,1,1,18-Jun-21,625,2,-1,0,unknown,1
321,46,admin.,married,secondary,no,126,0,0,18-Jun-21,1255,1,-1,0,unknown,1
322,31,blue-collar,married,secondary,no,671,1,0,18-Jun-21,704,4,-1,0,unknown,1
323,41,blue-collar,married,primary,no,219,0,1,18-Jun-21,1574,3,-1,0,unknown,1
324,41,blue-collar,divorced,secondary,no,3622,0,0,19-Jun-21,1135,4,-1,0,unknown,1
325,55,retired,divorced,secondary,no,1580,0,1,19-Jun-21,1007,1,-1,0,unknown,1
326,53,technician,married,secondary,no,1319,0,0,19-Jun-21,1318,3,-1,0,unknown,1
327,55,housemaid,married,primary,no,2152,0,0,19-Jun-21,922,2,-1,0,unknown,1
328,39,services,married,secondary,no,2843,1,0,19-Jun-21,585,1,-1,0,unknown,1
329,40,entrepreneur,married,tertiary,yes,0,0,0,19-Jun-21,952,4,-1,0,unknown,1
330,59,retired,married,primary,no,1115,0,0,19-Jun-21,834,1,-1,0,unknown,1
331,42,blue-collar,single,secondary,no,625,0,0,19-Jun-21,651,3,-1,0,unknown,1
332,41,blue-collar,married,primary,no,246,0,0,19-Jun-21,683,3,-1,0,unknown,1
333,27,blue-collar,married,secondary,no,61,1,0,19-Jun-21,1012,1,-1,0,unknown,1
334,25,blue-collar,single,secondary,no,-191,1,0,19-Jun-21,958,7,-1,0,unknown,1
335,43,unemployed,married,primary,no,519,0,0,20-Jun-21,973,2,-1,0,unknown,1
336,44,services,married,secondary,no,522,0,1,20-Jun-21,911,1,-1,0,unknown,1
337,26,blue-collar,single,secondary,no,-46,1,0,20-Jun-21,382,7,-1,0,unknown,1
338,52,retired,married,tertiary,no,2269,0,0,20-Jun-21,1210,1,-1,0,unknown,1
339,54,services,married,unknown,no,386,0,1,20-Jun-21,838,1,-1,0,unknown,1
340,56,management,married,tertiary,no,0,0,1,20-Jun-21,422,1,-1,0,unknown,1
341,57,management,married,tertiary,no,9103,0,1,20-Jun-21,1098,2,-1,0,unknown,1
342,29,blue-collar,single,secondary,no,908,1,0,20-Jun-21,1663,1,-1,0,unknown,1
343,47,technician,married,tertiary,no,1694,0,1,20-Jun-21,560,3,-1,0,unknown,1
344,57,management,married,tertiary,no,-92,1,1,20-Jun-21,1617,1,-1,0,unknown,1
345,40,blue-collar,married,secondary,no,188,1,1,20-Jun-21,570,2,-1,0,unknown,1
346,46,services,divorced,secondary,no,0,0,0,20-Jun-21,1023,3,-1,0,unknown,1
347,43,blue-collar,single,secondary,no,740,1,0,20-Jun-21,585,2,-1,0,unknown,1
348,45,management,married,tertiary,no,655,0,0,20-Jun-21,693,3,-1,0,unknown,1
349,24,management,married,secondary,no,867,1,0,20-Jun-21,546,10,-1,0,unknown,1
350,40,blue-collar,married,secondary,no,1009,1,1,20-Jun-21,1036,5,-1,0,unknown,1
351,38,services,divorced,unknown,no,6360,0,0,20-Jun-21,1409,2,-1,0,unknown,1
352,36,unemployed,married,tertiary,no,4145,0,0,20-Jun-21,988,4,-1,0,unknown,1
353,27,blue-collar,single,secondary,yes,-27,0,0,23-Jun-21,498,2,-1,0,unknown,1
354,26,admin.,single,primary,no,-122,1,0,23-Jun-21,670,3,-1,0,unknown,1
355,43,management,married,tertiary,no,149,1,0,23-Jun-21,662,2,-1,0,unknown,1
356,25,blue-collar,single,primary,no,52,1,0,24-Jun-21,528,2,-1,0,unknown,1
357,27,blue-collar,married,tertiary,no,335,1,0,26-Jun-21,519,3,-1,0,unknown,1
358,30,technician,married,tertiary,no,526,1,1,26-Jun-21,677,3,-1,0,unknown,1
359,28,admin.,single,secondary,no,-7,0,1,26-Jun-21,3183,2,-1,0,unknown,1
360,27,blue-collar,married,primary,no,-413,0,1,27-Jun-21,422,6,-1,0,unknown,1
361,32,admin.,divorced,secondary,no,-241,0,1,27-Jun-21,856,2,-1,0,unknown,1
362,41,blue-collar,single,secondary,no,75,1,0,1-Jul-21,479,9,-1,0,unknown,1
363,37,technician,single,tertiary,no,0,0,0,1-Jul-21,1135,2,-1,0,unknown,1
364,27,technician,single,secondary,no,158,0,0,1-Jul-21,650,2,-1,0,unknown,1
365,29,services,single,secondary,no,84,0,1,3-Jul-21,587,3,-1,0,unknown,1
366,33,services,married,secondary,no,114,0,1,3-Jul-21,676,1,-1,0,unknown,1
367,36,technician,married,primary,no,0,0,0,4-Jul-21,584,1,-1,0,unknown,1
368,28,blue-collar,single,secondary,no,-127,1,0,4-Jul-21,1044,3,-1,0,unknown,1
369,55,blue-collar,married,secondary,no,49,1,0,7-Jul-21,494,4,-1,0,unknown,1
370,51,technician,married,secondary,no,216,0,0,7-Jul-21,615,2,-1,0,unknown,1
371,39,technician,single,secondary,no,506,1,0,7-Jul-21,718,2,-1,0,unknown,1
372,42,blue-collar,divorced,primary,no,213,1,0,7-Jul-21,434,3,-1,0,unknown,1
373,33,services,single,secondary,no,170,0,0,7-Jul-21,782,1,-1,0,unknown,1
374,36,entrepreneur,divorced,tertiary,no,776,0,1,7-Jul-21,722,3,-1,0,unknown,1
375,45,technician,married,secondary,no,879,0,0,7-Jul-21,621,2,-1,0,unknown,1
376,37,self-employed,married,secondary,no,1633,0,0,7-Jul-21,629,2,-1,0,unknown,1
377,46,unemployed,married,secondary,no,926,0,0,7-Jul-21,385,5,-1,0,unknown,1
378,32,self-employed,single,tertiary,no,2559,0,0,7-Jul-21,889,1,-1,0,unknown,1
379,28,technician,single,secondary,no,909,0,1,7-Jul-21,532,1,-1,0,unknown,1
380,45,admin.,divorced,secondary,no,-176,0,1,7-Jul-21,574,1,-1,0,unknown,1
381,41,blue-collar,single,secondary,yes,1085,1,1,7-Jul-21,599,1,-1,0,unknown,1
382,59,blue-collar,divorced,primary,no,1265,0,1,7-Jul-21,849,1,-1,0,unknown,1
383,47,technician,single,secondary,no,-239,1,1,7-Jul-21,973,3,-1,0,unknown,1
384,31,blue-collar,single,secondary,no,726,0,0,7-Jul-21,719,2,-1,0,unknown,1
385,31,management,single,tertiary,no,296,0,1,8-Jul-21,509,4,-1,0,unknown,1
386,33,entrepreneur,married,secondary,no,-627,1,1,8-Jul-21,740,1,-1,0,unknown,1
387,52,entrepreneur,married,tertiary,yes,-468,0,0,8-Jul-21,534,1,-1,0,unknown,1
388,26,self-employed,single,secondary,no,551,0,0,8-Jul-21,531,1,-1,0,unknown,1
389,25,technician,single,secondary,no,0,0,1,8-Jul-21,634,1,-1,0,unknown,1
390,25,blue-collar,married,secondary,no,101,0,1,8-Jul-21,460,3,-1,0,unknown,1
391,28,blue-collar,single,secondary,no,517,0,1,8-Jul-21,681,1,-1,0,unknown,1
392,33,entrepreneur,divorced,tertiary,no,37,0,1,8-Jul-21,1082,1,-1,0,unknown,1
393,45,management,divorced,tertiary,no,854,0,1,8-Jul-21,730,1,-1,0,unknown,1
394,36,services,married,secondary,no,30,0,1,8-Jul-21,716,5,-1,0,unknown,1
395,26,blue-collar,single,secondary,yes,81,0,1,8-Jul-21,803,2,-1,0,unknown,1
396,38,technician,married,secondary,no,0,0,0,8-Jul-21,635,1,-1,0,unknown,1
397,56,blue-collar,single,secondary,no,663,0,1,8-Jul-21,819,3,-1,0,unknown,1
398,26,admin.,single,secondary,no,102,0,1,8-Jul-21,658,2,-1,0,unknown,1
399,26,technician,married,secondary,no,370,0,1,8-Jul-21,1061,4,-1,0,unknown,1
400,25,blue-collar,single,secondary,no,189,0,1,8-Jul-21,687,2,-1,0,unknown,1
401,26,unemployed,single,secondary,no,111,0,0,9-Jul-21,537,1,-1,0,unknown,1
402,40,blue-collar,married,primary,no,665,1,0,9-Jul-21,781,1,-1,0,unknown,1
403,37,admin.,married,primary,no,214,1,0,9-Jul-21,645,1,-1,0,unknown,1
404,43,blue-collar,single,primary,no,0,0,0,9-Jul-21,1242,1,-1,0,unknown,1
405,41,services,divorced,tertiary,no,1583,1,0,9-Jul-21,662,1,-1,0,unknown,1
406,49,blue-collar,married,secondary,no,0,0,1,9-Jul-21,625,1,-1,0,unknown,1
407,29,admin.,divorced,tertiary,yes,0,0,1,9-Jul-21,426,3,-1,0,unknown,1
408,39,services,divorced,secondary,no,687,1,0,9-Jul-21,869,1,-1,0,unknown,1
409,38,management,married,tertiary,yes,327,1,1,9-Jul-21,556,5,-1,0,unknown,1
410,26,technician,married,secondary,no,-119,0,1,9-Jul-21,359,5,-1,0,unknown,1
411,32,management,married,tertiary,no,794,1,1,9-Jul-21,1014,1,-1,0,unknown,1
412,33,blue-collar,married,primary,no,-191,1,1,9-Jul-21,1290,4,-1,0,unknown,1
413,31,management,single,tertiary,no,409,0,1,9-Jul-21,564,5,-1,0,unknown,1
414,49,blue-collar,married,primary,no,3,0,1,9-Jul-21,1439,6,-1,0,unknown,1
415,27,unemployed,single,primary,no,9,0,1,9-Jul-21,919,2,-1,0,unknown,1
416,30,blue-collar,single,secondary,no,155,1,1,9-Jul-21,1426,3,-1,0,unknown,1
417,35,blue-collar,married,secondary,no,1330,0,0,10-Jul-21,901,1,-1,0,unknown,1
418,26,blue-collar,single,secondary,no,-29,1,0,10-Jul-21,998,4,-1,0,unknown,1
419,45,entrepreneur,married,unknown,no,3133,1,1,10-Jul-21,804,1,-1,0,unknown,1
420,34,admin.,married,secondary,no,-33,1,1,10-Jul-21,961,1,-1,0,unknown,1
421,28,admin.,single,secondary,no,-170,0,1,10-Jul-21,720,2,-1,0,unknown,1
422,25,blue-collar,single,secondary,no,1243,0,1,10-Jul-21,1341,7,-1,0,unknown,1
423,30,blue-collar,single,secondary,no,1598,1,0,10-Jul-21,634,1,-1,0,unknown,1
424,30,services,married,secondary,no,5,0,1,10-Jul-21,829,5,-1,0,unknown,1
425,47,services,married,secondary,no,367,1,0,10-Jul-21,476,4,-1,0,unknown,1
426,57,admin.,divorced,secondary,no,658,0,0,10-Jul-21,724,1,-1,0,unknown,1
427,38,management,married,tertiary,no,1722,1,0,10-Jul-21,500,1,-1,0,unknown,1
428,54,technician,married,secondary,no,-315,0,1,10-Jul-21,2029,1,-1,0,unknown,1
429,25,blue-collar,single,primary,no,2483,0,0,10-Jul-21,1499,3,-1,0,unknown,1
430,30,blue-collar,married,secondary,no,0,1,1,10-Jul-21,1399,1,-1,0,unknown,1
431,26,management,single,tertiary,no,45,0,0,10-Jul-21,1187,3,-1,0,unknown,1
432,31,student,married,primary,no,46,1,0,10-Jul-21,487,1,-1,0,unknown,1
433,29,blue-collar,single,secondary,no,482,0,1,10-Jul-21,1097,3,-1,0,unknown,1
434,49,blue-collar,married,secondary,no,3728,1,0,11-Jul-21,1060,2,-1,0,unknown,1
435,60,retired,divorced,secondary,no,1099,0,0,11-Jul-21,764,2,-1,0,unknown,1
436,60,management,married,tertiary,no,2222,1,0,11-Jul-21,1120,2,-1,0,unknown,1
437,29,management,single,tertiary,no,983,1,0,11-Jul-21,963,2,-1,0,unknown,1
438,55,management,divorced,secondary,no,204,1,0,11-Jul-21,1973,2,-1,0,unknown,1
439,44,admin.,married,secondary,no,1074,1,0,11-Jul-21,911,2,-1,0,unknown,1
440,47,technician,married,secondary,no,3466,1,0,11-Jul-21,853,2,-1,0,unknown,1
441,35,admin.,married,secondary,no,-203,1,0,11-Jul-21,1649,2,-1,0,unknown,1
442,35,entrepreneur,married,secondary,no,2436,0,1,14-Jul-21,1397,3,-1,0,unknown,1
443,38,technician,married,secondary,no,976,1,0,14-Jul-21,766,3,-1,0,unknown,1
444,34,entrepreneur,married,tertiary,no,146,1,0,14-Jul-21,788,2,-1,0,unknown,1
445,50,technician,married,secondary,no,156,0,1,14-Jul-21,1130,3,-1,0,unknown,1
446,43,admin.,married,tertiary,no,189,1,0,14-Jul-21,1062,4,-1,0,unknown,1
447,44,admin.,divorced,secondary,no,163,1,0,14-Jul-21,1669,2,-1,0,unknown,1
448,51,services,divorced,secondary,no,242,0,1,14-Jul-21,1336,4,-1,0,unknown,1
449,31,technician,married,secondary,no,1173,1,0,14-Jul-21,444,3,-1,0,unknown,1
450,39,technician,married,tertiary,no,0,1,0,14-Jul-21,894,7,-1,0,unknown,1
451,59,management,married,tertiary,no,296,0,1,15-Jul-21,805,3,-1,0,unknown,1
452,25,services,single,secondary,no,333,0,1,15-Jul-21,1056,2,-1,0,unknown,1
453,58,management,married,tertiary,no,3864,1,0,15-Jul-21,815,4,-1,0,unknown,1
454,30,entrepreneur,married,primary,no,2686,1,0,15-Jul-21,808,3,-1,0,unknown,1
455,34,blue-collar,single,primary,no,-109,1,0,15-Jul-21,860,4,-1,0,unknown,1
456,51,services,divorced,secondary,no,65,0,1,15-Jul-21,881,1,-1,0,unknown,1
457,60,retired,married,secondary,no,597,0,0,15-Jul-21,981,1,-1,0,unknown,1
458,51,entrepreneur,married,secondary,no,-799,0,1,15-Jul-21,1001,3,-1,0,unknown,1
459,37,management,divorced,tertiary,no,1775,0,0,15-Jul-21,514,5,-1,0,unknown,1
460,30,blue-collar,single,primary,no,0,0,0,15-Jul-21,716,3,-1,0,unknown,1
461,46,entrepreneur,divorced,secondary,no,-563,0,1,15-Jul-21,769,4,-1,0,unknown,1
462,29,student,single,tertiary,no,5,0,0,15-Jul-21,889,5,-1,0,unknown,1
463,27,entrepreneur,married,tertiary,no,139,0,0,15-Jul-21,448,5,-1,0,unknown,1
464,28,management,single,tertiary,no,0,1,0,16-Jul-21,767,5,-1,0,unknown,1
465,34,blue-collar,single,secondary,no,855,1,0,16-Jul-21,578,1,-1,0,unknown,1
466,29,blue-collar,single,unknown,no,694,1,1,16-Jul-21,1806,4,-1,0,unknown,1
467,27,management,single,tertiary,no,151,1,0,16-Jul-21,496,1,-1,0,unknown,1
468,26,technician,single,secondary,no,354,0,0,16-Jul-21,586,1,-1,0,unknown,1
469,36,management,married,tertiary,no,673,1,0,16-Jul-21,689,1,-1,0,unknown,1
470,44,blue-collar,married,primary,no,1265,1,0,16-Jul-21,555,1,-1,0,unknown,1
471,39,blue-collar,married,tertiary,no,597,0,0,16-Jul-21,686,6,-1,0,unknown,1
472,30,technician,married,secondary,no,-393,1,1,16-Jul-21,435,1,-1,0,unknown,1
473,31,unemployed,divorced,tertiary,no,256,1,0,16-Jul-21,873,2,-1,0,unknown,1
474,56,blue-collar,married,primary,no,0,1,0,16-Jul-21,1222,1,-1,0,unknown,1
475,29,blue-collar,married,secondary,no,2870,1,0,16-Jul-21,988,1,-1,0,unknown,1
476,43,blue-collar,married,secondary,no,184,0,1,16-Jul-21,1019,11,-1,0,unknown,1
477,32,blue-collar,married,secondary,no,1905,1,0,16-Jul-21,709,2,-1,0,unknown,1
478,30,admin.,single,secondary,no,-36,0,0,16-Jul-21,561,9,-1,0,unknown,1
479,40,blue-collar,married,secondary,no,-839,1,1,16-Jul-21,1018,2,-1,0,unknown,1
480,42,services,married,secondary,no,3465,1,1,16-Jul-21,1039,2,-1,0,unknown,1
481,27,student,married,secondary,no,119,1,0,16-Jul-21,781,2,-1,0,unknown,1
482,35,management,married,tertiary,no,36,0,1,16-Jul-21,1656,5,-1,0,unknown,1
483,35,housemaid,married,primary,no,113,1,0,17-Jul-21,923,2,-1,0,unknown,1
484,32,blue-collar,single,secondary,no,118,1,0,17-Jul-21,1275,1,-1,0,unknown,1
485,39,technician,married,secondary,no,251,1,0,17-Jul-21,342,2,-1,0,unknown,1
486,31,blue-collar,divorced,secondary,no,-277,1,0,17-Jul-21,1008,2,-1,0,unknown,1
487,26,services,single,secondary,no,-189,0,1,17-Jul-21,538,2,-1,0,unknown,1
488,42,management,married,tertiary,no,4,1,0,17-Jul-21,795,1,-1,0,unknown,1
489,27,services,single,secondary,no,1820,1,0,17-Jul-21,1027,1,-1,0,unknown,1
490,33,self-employed,divorced,secondary,no,1904,1,0,17-Jul-21,1584,2,-1,0,unknown,1
491,51,blue-collar,married,primary,no,201,1,0,17-Jul-21,582,2,-1,0,unknown,1
492,33,admin.,married,secondary,no,0,1,0,17-Jul-21,1448,7,-1,0,unknown,1
493,30,technician,single,tertiary,no,178,0,0,17-Jul-21,656,3,-1,0,unknown,1
494,52,housemaid,married,primary,no,3798,1,0,17-Jul-21,1208,1,-1,0,unknown,1
495,42,blue-collar,divorced,primary,no,301,1,0,17-Jul-21,1175,2,-1,0,unknown,1
496,31,management,divorced,tertiary,no,294,1,0,17-Jul-21,536,5,-1,0,unknown,1
497,27,services,married,secondary,no,0,1,0,17-Jul-21,991,5,-1,0,unknown,1
498,44,blue-collar,single,secondary,no,292,0,1,17-Jul-21,1153,4,-1,0,unknown,1
499,40,entrepreneur,divorced,secondary,no,2998,1,0,18-Jul-21,623,3,-1,0,unknown,1
500,46,housemaid,divorced,primary,no,2084,1,0,18-Jul-21,1081,2,-1,0,unknown,1
501,32,services,divorced,secondary,no,454,1,0,18-Jul-21,978,1,-1,0,unknown,1
502,56,technician,divorced,secondary,no,179,0,0,18-Jul-21,536,1,-1,0,unknown,1
503,33,blue-collar,married,secondary,no,661,1,0,18-Jul-21,968,1,-1,0,unknown,1
504,33,blue-collar,married,secondary,no,89,1,0,18-Jul-21,278,2,-1,0,unknown,1
505,32,self-employed,married,primary,no,102,1,0,18-Jul-21,560,1,-1,0,unknown,1
506,41,blue-collar,divorced,primary,no,138,1,0,18-Jul-21,640,3,-1,0,unknown,1
507,31,admin.,single,secondary,no,622,0,0,18-Jul-21,420,1,-1,0,unknown,1
508,30,admin.,divorced,secondary,no,10,1,0,18-Jul-21,658,2,-1,0,unknown,1
509,34,admin.,divorced,secondary,no,-251,0,0,18-Jul-21,641,1,-1,0,unknown,1
510,43,entrepreneur,married,secondary,no,104,1,0,18-Jul-21,635,3,-1,0,unknown,1
511,28,blue-collar,married,secondary,no,173,0,0,18-Jul-21,588,7,-1,0,unknown,1
512,32,admin.,divorced,secondary,no,-46,0,1,18-Jul-21,1373,4,-1,0,unknown,1
513,31,blue-collar,divorced,secondary,no,0,1,1,18-Jul-21,913,4,-1,0,unknown,1
514,35,entrepreneur,single,tertiary,no,145,1,0,18-Jul-21,799,2,-1,0,unknown,1
515,31,management,married,tertiary,no,325,1,0,18-Jul-21,1139,2,-1,0,unknown,1
516,25,services,single,secondary,no,2311,0,1,21-Jul-21,1105,2,-1,0,unknown,1
517,56,retired,divorced,tertiary,no,158,0,1,21-Jul-21,854,1,-1,0,unknown,1
518,47,technician,married,secondary,no,1981,1,0,21-Jul-21,919,2,-1,0,unknown,1
519,39,management,married,tertiary,no,1423,1,0,21-Jul-21,733,3,-1,0,unknown,1
520,51,management,married,tertiary,no,2455,1,0,21-Jul-21,553,1,-1,0,unknown,1
521,54,technician,divorced,secondary,no,859,0,1,21-Jul-21,710,1,-1,0,unknown,1
522,58,retired,married,unknown,no,9004,0,0,21-Jul-21,891,4,-1,0,unknown,1
523,42,unemployed,married,unknown,no,970,1,0,21-Jul-21,691,10,-1,0,unknown,1
524,56,services,married,primary,no,486,0,1,21-Jul-21,1877,1,-1,0,unknown,1
525,55,housemaid,married,secondary,no,127,1,0,21-Jul-21,1130,8,-1,0,unknown,1
526,26,blue-collar,single,primary,no,409,1,0,21-Jul-21,577,2,-1,0,unknown,1
527,40,admin.,single,secondary,no,664,0,0,21-Jul-21,1342,2,-1,0,unknown,1
528,26,technician,single,secondary,no,223,0,1,21-Jul-21,1002,3,-1,0,unknown,1
529,35,management,single,tertiary,no,-324,0,1,21-Jul-21,985,11,-1,0,unknown,1
530,34,services,single,secondary,no,-30,0,0,21-Jul-21,1360,3,-1,0,unknown,1
531,41,management,single,tertiary,no,1253,0,0,21-Jul-21,1134,5,-1,0,unknown,1
532,44,management,married,primary,no,4758,1,0,22-Jul-21,712,6,-1,0,unknown,1
533,33,management,single,tertiary,no,30,1,0,22-Jul-21,1077,1,-1,0,unknown,1
534,36,management,divorced,tertiary,no,81,0,1,22-Jul-21,560,1,-1,0,unknown,1
535,38,technician,married,secondary,no,0,1,0,22-Jul-21,1545,1,-1,0,unknown,1
536,35,technician,married,tertiary,no,328,1,0,22-Jul-21,654,2,-1,0,unknown,1
537,41,technician,single,tertiary,no,145,0,0,22-Jul-21,1833,2,-1,0,unknown,1
538,41,management,divorced,unknown,no,465,1,0,22-Jul-21,1508,1,-1,0,unknown,1
539,28,blue-collar,married,secondary,no,751,1,0,22-Jul-21,598,5,-1,0,unknown,1
540,26,services,married,secondary,no,-379,1,1,22-Jul-21,1237,7,-1,0,unknown,1
541,39,blue-collar,single,secondary,no,0,0,0,22-Jul-21,864,4,-1,0,unknown,1
542,25,admin.,married,unknown,no,349,1,0,22-Jul-21,1037,8,-1,0,unknown,1
543,37,admin.,married,secondary,no,1110,1,0,22-Jul-21,802,11,-1,0,unknown,1
544,25,management,married,secondary,no,2228,1,0,23-Jul-21,754,1,-1,0,unknown,1
545,46,management,divorced,tertiary,no,2166,1,0,23-Jul-21,870,1,-1,0,unknown,1
546,25,blue-collar,single,secondary,no,-247,1,0,23-Jul-21,633,1,-1,0,unknown,1
547,28,technician,single,tertiary,no,-123,0,1,23-Jul-21,690,1,-1,0,unknown,1
548,33,services,divorced,secondary,no,44,0,1,23-Jul-21,529,1,-1,0,unknown,1
549,32,management,single,secondary,no,131,1,1,23-Jul-21,1152,2,-1,0,unknown,1
550,32,blue-collar,married,secondary,no,476,1,0,23-Jul-21,956,9,-1,0,unknown,1
551,47,technician,single,secondary,no,1101,1,0,23-Jul-21,957,3,-1,0,unknown,1
552,50,entrepreneur,married,tertiary,no,-168,1,0,23-Jul-21,1327,2,-1,0,unknown,1
553,27,technician,married,secondary,no,-392,1,0,23-Jul-21,228,2,-1,0,unknown,1
554,45,admin.,married,secondary,no,524,1,0,23-Jul-21,808,1,-1,0,unknown,1
555,51,admin.,single,secondary,no,895,0,0,23-Jul-21,638,2,-1,0,unknown,1
556,36,admin.,married,secondary,no,212,1,1,23-Jul-21,1201,6,-1,0,unknown,1
557,51,self-employed,married,secondary,no,95,1,0,23-Jul-21,1309,4,-1,0,unknown,1
558,33,services,single,tertiary,no,395,1,0,23-Jul-21,1359,6,-1,0,unknown,1
559,59,technician,married,secondary,no,135,1,1,23-Jul-21,416,4,-1,0,unknown,1
560,38,entrepreneur,married,tertiary,no,0,0,0,23-Jul-21,532,2,-1,0,unknown,1
561,40,services,married,secondary,no,471,1,0,24-Jul-21,430,4,-1,0,unknown,1
562,51,blue-collar,married,primary,no,603,1,0,24-Jul-21,853,2,-1,0,unknown,1
563,41,entrepreneur,single,secondary,no,663,0,0,24-Jul-21,1204,1,-1,0,unknown,1
564,38,entrepreneur,married,secondary,no,593,1,1,24-Jul-21,1484,24,-1,0,unknown,1
565,31,management,married,tertiary,no,1224,1,1,24-Jul-21,1441,2,-1,0,unknown,1
566,28,admin.,single,secondary,no,2,1,0,24-Jul-21,454,1,-1,0,unknown,1
567,41,blue-collar,married,secondary,yes,720,0,1,24-Jul-21,651,1,-1,0,unknown,1
568,33,management,divorced,tertiary,no,990,1,0,24-Jul-21,1491,2,-1,0,unknown,1
569,25,student,single,secondary,no,1747,1,0,24-Jul-21,903,1,-1,0,unknown,1
570,45,admin.,divorced,secondary,no,59,1,0,24-Jul-21,873,8,-1,0,unknown,1
571,31,blue-collar,married,primary,no,33,1,0,24-Jul-21,901,2,-1,0,unknown,1
572,28,services,single,secondary,no,340,1,0,24-Jul-21,821,2,-1,0,unknown,1
573,49,technician,divorced,secondary,no,305,0,0,24-Jul-21,367,2,-1,0,unknown,1
574,25,services,married,secondary,no,0,1,0,24-Jul-21,458,9,-1,0,unknown,1
575,28,unemployed,single,tertiary,no,497,1,0,24-Jul-21,1602,6,-1,0,unknown,1
576,54,retired,married,secondary,no,1371,0,0,25-Jul-21,1492,2,-1,0,unknown,1
